ResponseID,EmpID,SurveyWaveID,SurveyLaunchDate,SurveyDate,EngagementScore,SatisfactionScore,WorkLifeBalanceScore
RESP-023136,1524,2022-H2,2022-09-01,2022-09-07,4,4,4
RESP-023137,2639,2022-H2,2022-09-01,2022-09-14,4,5,3
RESP-023138,3291,2022-H2,2022-09-01,2022-09-12,4,4,4
RESP-023139,1120,2022-H2,2022-09-01,2022-09-08,5,4,4
RESP-023140,3076,2022-H2,2022-09-01,2022-09-14,4,4,4
RESP-023141,1602,2022-H2,2022-09-01,2022-09-03,4,4,5
RESP-023142,3534,2022-H2,2022-09-01,2022-09-08,5,5,4
RESP-023143,3612,2022-H2,2022-09-01,2022-09-08,3,3,4
RESP-023144,2381,2022-H2,2022-09-01,2022-09-07,5,4,4
RESP-023145,3139,2022-H2,2022-09-01,2022-09-04,5,5,3
RESP-023146,3997,2022-H2,2022-09-01,2022-09-12,4,4,3
RESP-023147,1653,2022-H2,2022-09-01,2022-09-07,5,4,4
RESP-023148,1095,2022-H2,2022-09-01,2022-09-09,4,4,4
RESP-023149,2328,2022-H2,2022-09-01,2022-09-01,4,4,4
RESP-023150,3219,2022-H2,2022-09-01,2022-09-01,4,4,4
RESP-023151,2661,2022-H2,2022-09-01,2022-09-13,4,4,4
RESP-023152,2594,2022-H2,2022-09-01,2022-09-14,5,4,4
RESP-023153,2614,2022-H2,2022-09-01,2022-09-05,4,4,4
RESP-023154,3915,2022-H2,2022-09-01,2022-09-03,4,4,4
RESP-023155,2991,2022-H2,2022-09-01,2022-09-03,4,4,3
RESP-023156,2678,2022-H2,2022-09-01,2022-09-01,4,4,4
RESP-023157,3585,2022-H2,2022-09-01,2022-09-14,3,4,3
RESP-023158,1149,2022-H2,2022-09-01,2022-09-03,5,4,4
RESP-023159,3143,2022-H2,2022-09-01,2022-09-12,4,4,3
RESP-023160,1007,2022-H2,2022-09-01,2022-09-03,4,3,4
RESP-023161,3596,2022-H2,2022-09-01,2022-09-09,4,4,4
RESP-023162,2117,2022-H2,2022-09-01,2022-09-11,4,5,4
RESP-023163,1486,2022-H2,2022-09-01,2022-09-11,5,5,4
RESP-023164,2806,2022-H2,2022-09-01,2022-09-11,5,4,4
RESP-023165,3756,2022-H2,2022-09-01,2022-09-01,3,4,3
RESP-023166,1001,2022-H2,2022-09-01,2022-09-08,4,5,4
RESP-023167,2676,2022-H2,2022-09-01,2022-09-08,4,4,5
RESP-023168,2718,2022-H2,2022-09-01,2022-09-13,5,5,4
RESP-023169,3207,2022-H2,2022-09-01,2022-09-08,4,4,4
RESP-023170,3874,2022-H2,2022-09-01,2022-09-10,5,4,4
RESP-023171,1670,2022-H2,2022-09-01,2022-09-06,4,4,4
RESP-023172,3656,2022-H2,2022-09-01,2022-09-07,5,4,4
RESP-023173,2187,2022-H2,2022-09-01,2022-09-09,5,5,3
RESP-023174,2908,2022-H2,2022-09-01,2022-09-07,4,4,3
RESP-023175,1401,2022-H2,2022-09-01,2022-09-05,3,5,4
RESP-023176,3906,2022-H2,2022-09-01,2022-09-09,5,5,5
RESP-023177,1818,2022-H2,2022-09-01,2022-09-03,5,4,4
RESP-023178,2081,2022-H2,2022-09-01,2022-09-01,4,4,4
RESP-023179,3454,2022-H2,2022-09-01,2022-09-03,4,4,3
RESP-023180,2707,2022-H2,2022-09-01,2022-09-06,4,4,4
RESP-023181,3734,2022-H2,2022-09-01,2022-09-01,4,5,3
RESP-023182,2414,2022-H2,2022-09-01,2022-09-06,3,3,4
RESP-023183,2487,2022-H2,2022-09-01,2022-09-05,4,3,4
RESP-023184,2797,2022-H2,2022-09-01,2022-09-12,5,5,4
RESP-023185,3621,2022-H2,2022-09-01,2022-09-04,4,4,4
RESP-023186,1789,2022-H2,2022-09-01,2022-09-03,4,4,4
RESP-023187,3532,2022-H2,2022-09-01,2022-09-12,4,4,5
RESP-023188,2874,2022-H2,2022-09-01,2022-09-02,4,4,4
RESP-023189,2795,2022-H2,2022-09-01,2022-09-09,5,4,4
RESP-023190,3785,2022-H2,2022-09-01,2022-09-13,4,5,4
RESP-023191,3601,2022-H2,2022-09-01,2022-09-06,4,4,4
RESP-023192,1196,2022-H2,2022-09-01,2022-09-06,4,4,3
RESP-023193,3752,2022-H2,2022-09-01,2022-09-04,4,4,3
RESP-023194,3011,2022-H2,2022-09-01,2022-09-13,4,4,3
RESP-023195,3062,2022-H2,2022-09-01,2022-09-11,3,4,4
RESP-023196,1861,2022-H2,2022-09-01,2022-09-10,3,4,4
RESP-023197,3034,2022-H2,2022-09-01,2022-09-02,4,4,4
RESP-023198,3168,2022-H2,2022-09-01,2022-09-13,4,4,3
RESP-023199,3071,2022-H2,2022-09-01,2022-09-07,5,4,3
RESP-023200,2673,2022-H2,2022-09-01,2022-09-13,4,3,4
RESP-023201,3385,2022-H2,2022-09-01,2022-09-10,4,4,3
RESP-023202,2592,2022-H2,2022-09-01,2022-09-07,3,4,4
RESP-023203,3324,2022-H2,2022-09-01,2022-09-05,3,3,4
RESP-023204,2048,2022-H2,2022-09-01,2022-09-06,5,5,4
RESP-023205,1615,2022-H2,2022-09-01,2022-09-12,4,3,3
RESP-023206,3912,2022-H2,2022-09-01,2022-09-07,4,4,4
RESP-023207,3810,2022-H2,2022-09-01,2022-09-13,5,4,3
RESP-023208,1954,2022-H2,2022-09-01,2022-09-01,5,3,3
RESP-023209,3224,2022-H2,2022-09-01,2022-09-07,5,5,4
RESP-023210,1660,2022-H2,2022-09-01,2022-09-10,3,4,5
RESP-023211,3310,2022-H2,2022-09-01,2022-09-14,4,4,4
RESP-023212,3243,2022-H2,2022-09-01,2022-09-10,4,4,4
RESP-023213,3340,2022-H2,2022-09-01,2022-09-08,3,4,4
RESP-023214,1556,2022-H2,2022-09-01,2022-09-07,5,4,3
RESP-023215,2431,2022-H2,2022-09-01,2022-09-12,3,4,4
RESP-023216,2472,2022-H2,2022-09-01,2022-09-10,5,5,5
RESP-023217,3081,2022-H2,2022-09-01,2022-09-05,4,4,4
RESP-023218,1778,2022-H2,2022-09-01,2022-09-12,4,4,5
RESP-023219,2104,2022-H2,2022-09-01,2022-09-08,4,4,3
RESP-023220,2227,2022-H2,2022-09-01,2022-09-10,4,4,4
RESP-023221,1283,2022-H2,2022-09-01,2022-09-14,5,5,4
RESP-023222,1665,2022-H2,2022-09-01,2022-09-02,5,5,5
RESP-023223,2814,2022-H2,2022-09-01,2022-09-13,5,4,4
RESP-023224,1482,2022-H2,2022-09-01,2022-09-01,4,5,4
RESP-023225,1489,2022-H2,2022-09-01,2022-09-10,4,4,4
RESP-023226,3605,2022-H2,2022-09-01,2022-09-10,5,5,4
RESP-023227,3887,2022-H2,2022-09-01,2022-09-08,5,5,4
RESP-023228,1080,2022-H2,2022-09-01,2022-09-10,4,5,4
RESP-023229,3333,2023-H1,2023-03-01,2023-03-01,4,4,4
RESP-023230,1480,2023-H1,2023-03-01,2023-03-07,3,4,4
RESP-023231,3446,2023-H1,2023-03-01,2023-03-14,5,4,3
RESP-023232,3274,2023-H1,2023-03-01,2023-03-11,3,4,4
RESP-023233,2468,2023-H1,2023-03-01,2023-03-01,4,4,3
RESP-023234,2251,2023-H1,2023-03-01,2023-03-11,4,4,4
RESP-023235,3484,2023-H1,2023-03-01,2023-03-01,4,4,3
RESP-023236,3714,2023-H1,2023-03-01,2023-03-02,5,3,4
RESP-023237,1131,2023-H1,2023-03-01,2023-03-01,4,4,4
RESP-023238,3370,2023-H1,2023-03-01,2023-03-09,4,4,5
RESP-023239,2963,2023-H1,2023-03-01,2023-03-04,4,4,4
RESP-023240,1072,2023-H1,2023-03-01,2023-03-06,4,4,4
RESP-023241,2294,2023-H1,2023-03-01,2023-03-14,3,4,3
RESP-023242,3355,2023-H1,2023-03-01,2023-03-09,5,3,4
RESP-023243,1924,2023-H1,2023-03-01,2023-03-03,4,4,4
RESP-023244,1849,2023-H1,2023-03-01,2023-03-07,4,4,4
RESP-023245,1232,2023-H1,2023-03-01,2023-03-09,5,5,3
RESP-023246,1303,2023-H1,2023-03-01,2023-03-07,5,5,5
RESP-023247,1948,2023-H1,2023-03-01,2023-03-09,4,4,5
RESP-023248,2539,2023-H1,2023-03-01,2023-03-04,4,4,4
RESP-023249,1502,2023-H1,2023-03-01,2023-03-04,3,4,4
RESP-023250,1533,2023-H1,2023-03-01,2023-03-09,4,4,4
RESP-023251,3784,2023-H1,2023-03-01,2023-03-13,4,4,4
RESP-023252,1844,2023-H1,2023-03-01,2023-03-05,4,4,4
RESP-023253,2628,2023-H1,2023-03-01,2023-03-03,3,4,4
RESP-023254,1922,2023-H1,2023-03-01,2023-03-14,5,4,3
RESP-023255,3953,2023-H1,2023-03-01,2023-03-06,4,4,4
RESP-023256,2406,2023-H1,2023-03-01,2023-03-10,4,4,4
RESP-023257,2806,2023-H1,2023-03-01,2023-03-08,5,4,3
RESP-023258,3059,2023-H1,2023-03-01,2023-03-07,4,4,3
RESP-023259,3417,2023-H1,2023-03-01,2023-03-08,3,4,4
RESP-023260,2047,2023-H1,2023-03-01,2023-03-05,5,5,3
RESP-023261,3154,2023-H1,2023-03-01,2023-03-07,4,5,4
RESP-023262,1379,2023-H1,2023-03-01,2023-03-04,4,4,5
RESP-023263,3700,2023-H1,2023-03-01,2023-03-12,3,4,4
RESP-023264,3957,2023-H1,2023-03-01,2023-03-14,5,4,3
RESP-023265,3103,2023-H1,2023-03-01,2023-03-08,4,4,4
RESP-023266,2199,2023-H1,2023-03-01,2023-03-08,5,3,4
RESP-023267,1171,2023-H1,2023-03-01,2023-03-11,4,4,3
RESP-023268,2702,2023-H1,2023-03-01,2023-03-03,4,4,3
RESP-023269,1331,2023-H1,2023-03-01,2023-03-08,4,4,4
RESP-023270,1444,2023-H1,2023-03-01,2023-03-14,4,4,4
RESP-023271,1167,2023-H1,2023-03-01,2023-03-07,4,4,4
RESP-023272,3310,2023-H1,2023-03-01,2023-03-12,5,4,4
RESP-023273,2801,2023-H1,2023-03-01,2023-03-12,4,4,4
RESP-023274,1457,2023-H1,2023-03-01,2023-03-07,3,3,3
RESP-023275,3206,2023-H1,2023-03-01,2023-03-05,4,5,4
RESP-023276,3504,2023-H1,2023-03-01,2023-03-12,4,4,4
RESP-023277,3628,2023-H1,2023-03-01,2023-03-01,4,4,4
RESP-023278,3621,2023-H1,2023-03-01,2023-03-04,4,4,4
RESP-023279,3057,2023-H1,2023-03-01,2023-03-06,3,4,3
RESP-023280,2778,2023-H1,2023-03-01,2023-03-09,5,4,4
RESP-023281,3643,2023-H1,2023-03-01,2023-03-04,4,4,3
RESP-023282,2281,2023-H1,2023-03-01,2023-03-10,5,4,4
RESP-023283,1142,2023-H1,2023-03-01,2023-03-06,4,4,4
RESP-023284,2102,2023-H1,2023-03-01,2023-03-13,4,3,4
RESP-023285,3065,2023-H1,2023-03-01,2023-03-09,4,3,3
RESP-023286,1615,2023-H1,2023-03-01,2023-03-04,4,4,4
RESP-023287,1107,2023-H1,2023-03-01,2023-03-01,4,3,4
RESP-023288,3900,2023-H1,2023-03-01,2023-03-13,4,4,4
RESP-023289,3025,2023-H1,2023-03-01,2023-03-12,4,4,4
RESP-023290,2905,2023-H1,2023-03-01,2023-03-08,4,4,4
RESP-023291,3009,2023-H1,2023-03-01,2023-03-06,4,4,3
RESP-023292,2561,2023-H1,2023-03-01,2023-03-12,4,4,3
RESP-023293,3376,2023-H1,2023-03-01,2023-03-14,5,4,4
RESP-023294,1176,2023-H1,2023-03-01,2023-03-10,5,4,4
RESP-023295,2163,2023-H1,2023-03-01,2023-03-10,4,4,4
RESP-023296,3744,2023-H1,2023-03-01,2023-03-14,4,4,4
RESP-023297,2533,2023-H1,2023-03-01,2023-03-01,4,4,4
RESP-023298,1374,2023-H1,2023-03-01,2023-03-11,4,4,4
RESP-023299,1207,2023-H1,2023-03-01,2023-03-05,4,4,4
RESP-023300,2717,2023-H1,2023-03-01,2023-03-06,4,3,4
RESP-023301,1758,2023-H1,2023-03-01,2023-03-03,4,3,4
RESP-023302,3713,2023-H1,2023-03-01,2023-03-07,4,5,4
RESP-023303,2868,2023-H1,2023-03-01,2023-03-10,5,4,4
RESP-023304,3566,2023-H1,2023-03-01,2023-03-03,4,4,4
RESP-023305,2423,2023-H1,2023-03-01,2023-03-04,4,4,4
RESP-023306,3853,2023-H1,2023-03-01,2023-03-12,4,4,3
RESP-023307,2776,2023-H1,2023-03-01,2023-03-07,4,4,4
RESP-023308,2364,2023-H1,2023-03-01,2023-03-10,4,4,4
RESP-023309,2460,2023-H1,2023-03-01,2023-03-08,4,5,4
RESP-023310,3565,2023-H1,2023-03-01,2023-03-11,5,4,4
RESP-023311,1363,2023-H1,2023-03-01,2023-03-13,4,4,4
RESP-023312,3328,2023-H1,2023-03-01,2023-03-13,4,3,4
RESP-023313,2691,2023-H1,2023-03-01,2023-03-01,4,4,4
RESP-023314,3112,2023-H1,2023-03-01,2023-03-01,3,3,5
RESP-023315,2670,2023-H1,2023-03-01,2023-03-10,4,4,4
RESP-023316,3124,2023-H1,2023-03-01,2023-03-12,4,4,4
RESP-023317,2029,2023-H1,2023-03-01,2023-03-09,4,4,4
RESP-023318,1906,2023-H1,2023-03-01,2023-03-13,5,4,4
RESP-023319,1597,2023-H1,2023-03-01,2023-03-07,3,4,3
RESP-023320,2049,2023-H1,2023-03-01,2023-03-12,4,4,4
RESP-023321,1031,2023-H1,2023-03-01,2023-03-07,4,5,4
RESP-023322,2683,2023-H1,2023-03-01,2023-03-12,4,5,3
RESP-023323,3405,2023-H1,2023-03-01,2023-03-11,4,4,5
RESP-023324,2953,2023-H1,2023-03-01,2023-03-01,4,4,4
RESP-023325,2547,2023-H1,2023-03-01,2023-03-11,4,4,3
RESP-023326,1035,2023-H1,2023-03-01,2023-03-11,4,4,4
RESP-023327,3252,2023-H1,2023-03-01,2023-03-13,3,3,3
RESP-023328,1726,2023-H1,2023-03-01,2023-03-03,3,4,4
RESP-023329,3413,2023-H1,2023-03-01,2023-03-11,4,4,4
RESP-023330,3508,2023-H1,2023-03-01,2023-03-10,5,5,4
RESP-023331,3144,2023-H1,2023-03-01,2023-03-09,4,4,3
RESP-023332,1719,2023-H1,2023-03-01,2023-03-02,4,4,4
RESP-023333,2457,2023-H1,2023-03-01,2023-03-02,3,4,3
RESP-023334,3197,2023-H1,2023-03-01,2023-03-11,3,3,4
RESP-023335,1974,2023-H1,2023-03-01,2023-03-11,4,4,4
RESP-023336,3369,2023-H1,2023-03-01,2023-03-14,4,4,4
RESP-023337,1360,2023-H1,2023-03-01,2023-03-03,4,3,4
RESP-023338,1396,2023-H1,2023-03-01,2023-03-03,4,4,3
RESP-023339,1468,2023-H1,2023-03-01,2023-03-03,4,4,3
RESP-023340,1668,2023-H1,2023-03-01,2023-03-05,4,5,4
RESP-023341,1620,2023-H1,2023-03-01,2023-03-07,4,3,4
RESP-023342,3858,2023-H1,2023-03-01,2023-03-10,3,4,4
RESP-023343,2265,2023-H1,2023-03-01,2023-03-10,4,4,4
RESP-023344,3429,2023-H1,2023-03-01,2023-03-09,4,5,4
RESP-023345,3185,2023-H1,2023-03-01,2023-03-06,4,3,4
RESP-023346,1820,2023-H1,2023-03-01,2023-03-09,4,3,3
RESP-023347,1467,2023-H1,2023-03-01,2023-03-05,5,4,3
RESP-023348,2341,2023-H1,2023-03-01,2023-03-10,4,4,4
RESP-023349,3440,2023-H1,2023-03-01,2023-03-01,4,5,4
RESP-023350,2263,2023-H1,2023-03-01,2023-03-12,4,4,5
RESP-023351,1779,2023-H1,2023-03-01,2023-03-12,4,3,4
RESP-023352,1213,2023-H1,2023-03-01,2023-03-14,4,4,4
RESP-023353,2661,2023-H1,2023-03-01,2023-03-01,4,4,4
RESP-023354,2594,2023-H1,2023-03-01,2023-03-07,5,4,4
RESP-023355,3102,2023-H1,2023-03-01,2023-03-08,5,5,5
RESP-023356,2200,2023-H1,2023-03-01,2023-03-03,5,4,4
RESP-023357,3163,2023-H1,2023-03-01,2023-03-03,4,4,3
RESP-023358,1110,2023-H1,2023-03-01,2023-03-01,4,4,4
RESP-023359,2588,2023-H1,2023-03-01,2023-03-01,4,4,3
RESP-023360,2463,2023-H1,2023-03-01,2023-03-01,4,4,4
RESP-023361,3232,2023-H1,2023-03-01,2023-03-01,3,4,4
RESP-023362,3935,2023-H1,2023-03-01,2023-03-04,4,4,4
RESP-023363,1084,2023-H1,2023-03-01,2023-03-12,5,5,5
RESP-023364,2898,2023-H1,2023-03-01,2023-03-11,5,4,3
RESP-023365,2241,2023-H1,2023-03-01,2023-03-13,4,5,5
RESP-023366,2282,2023-H1,2023-03-01,2023-03-10,4,3,3
RESP-023367,3308,2023-H1,2023-03-01,2023-03-02,3,4,3
RESP-023368,2202,2023-H1,2023-03-01,2023-03-03,3,4,4
RESP-023369,3587,2023-H1,2023-03-01,2023-03-02,3,3,4
RESP-023370,3380,2023-H1,2023-03-01,2023-03-04,5,3,3
RESP-023371,1967,2023-H1,2023-03-01,2023-03-05,4,4,4
RESP-023372,2545,2023-H1,2023-03-01,2023-03-07,5,5,5
RESP-023373,2689,2023-H1,2023-03-01,2023-03-06,4,4,4
RESP-023374,1033,2023-H1,2023-03-01,2023-03-09,4,4,4
RESP-023375,2143,2023-H1,2023-03-01,2023-03-08,4,4,3
RESP-023376,2275,2023-H1,2023-03-01,2023-03-06,4,5,4
RESP-023377,3783,2023-H1,2023-03-01,2023-03-01,4,4,3
RESP-023378,2110,2023-H1,2023-03-01,2023-03-11,4,4,3
RESP-023379,1532,2023-H1,2023-03-01,2023-03-09,4,4,4
RESP-023380,2296,2023-H1,2023-03-01,2023-03-05,5,5,4
RESP-023381,3412,2023-H1,2023-03-01,2023-03-04,4,4,4
RESP-023382,1895,2023-H1,2023-03-01,2023-03-06,5,4,4
RESP-023383,2591,2023-H1,2023-03-01,2023-03-14,3,5,4
RESP-023384,2013,2023-H1,2023-03-01,2023-03-05,4,4,4
RESP-023385,2701,2023-H1,2023-03-01,2023-03-10,4,5,3
RESP-023386,2223,2023-H1,2023-03-01,2023-03-04,4,4,4
RESP-023387,3649,2023-H1,2023-03-01,2023-03-11,4,4,4
RESP-023388,2472,2023-H1,2023-03-01,2023-03-03,5,4,4
RESP-023389,2637,2023-H1,2023-03-01,2023-03-09,5,5,5
RESP-023390,2793,2023-H1,2023-03-01,2023-03-10,4,3,4
RESP-023391,3270,2023-H1,2023-03-01,2023-03-03,5,4,4
RESP-023392,1389,2023-H1,2023-03-01,2023-03-08,4,4,4
RESP-023393,2937,2023-H1,2023-03-01,2023-03-04,4,4,3
RESP-023394,1832,2023-H1,2023-03-01,2023-03-12,4,4,3
RESP-023395,3989,2023-H1,2023-03-01,2023-03-01,5,4,4
RESP-023396,1093,2023-H1,2023-03-01,2023-03-04,4,4,4
RESP-023397,2312,2023-H1,2023-03-01,2023-03-07,4,4,3
RESP-023398,3151,2023-H1,2023-03-01,2023-03-07,4,4,4
RESP-023399,1245,2023-H1,2023-03-01,2023-03-03,4,4,4
RESP-023400,2096,2023-H1,2023-03-01,2023-03-03,4,3,5
RESP-023401,2877,2023-H1,2023-03-01,2023-03-04,4,3,4
RESP-023402,1464,2023-H1,2023-03-01,2023-03-06,5,5,3
RESP-023403,3283,2023-H1,2023-03-01,2023-03-07,4,4,3
RESP-023404,3219,2023-H1,2023-03-01,2023-03-11,4,4,4
RESP-023405,3906,2023-H1,2023-03-01,2023-03-08,5,5,5
RESP-023406,2809,2023-H1,2023-03-01,2023-03-09,4,4,4
RESP-023407,3815,2023-H1,2023-03-01,2023-03-10,4,4,4
RESP-023408,1233,2023-H1,2023-03-01,2023-03-06,4,5,4
RESP-023409,2712,2023-H1,2023-03-01,2023-03-12,5,5,4
RESP-023410,3036,2023-H1,2023-03-01,2023-03-14,5,5,4
RESP-023411,2855,2023-H1,2023-03-01,2023-03-08,4,5,4
RESP-023412,2326,2023-H1,2023-03-01,2023-03-02,4,3,5
RESP-023413,2795,2023-H1,2023-03-01,2023-03-06,4,5,4
RESP-023414,2983,2023-H1,2023-03-01,2023-03-05,4,4,3
RESP-023415,3250,2023-H1,2023-03-01,2023-03-06,4,4,4
RESP-023416,1745,2023-H1,2023-03-01,2023-03-11,4,3,3
RESP-023417,3365,2023-H1,2023-03-01,2023-03-03,4,4,4
RESP-023418,3125,2023-H1,2023-03-01,2023-03-05,4,3,3
RESP-023419,1197,2023-H1,2023-03-01,2023-03-12,3,4,3
RESP-023420,3600,2023-H1,2023-03-01,2023-03-12,4,4,3
RESP-023421,1407,2023-H1,2023-03-01,2023-03-14,4,5,3
RESP-023422,2597,2023-H1,2023-03-01,2023-03-14,3,4,3
RESP-023423,3560,2023-H1,2023-03-01,2023-03-03,4,4,3
RESP-023424,3190,2023-H1,2023-03-01,2023-03-11,3,4,3
RESP-023425,1394,2023-H1,2023-03-01,2023-03-14,5,4,4
RESP-023426,2038,2023-H1,2023-03-01,2023-03-03,4,4,4
RESP-023427,2152,2023-H1,2023-03-01,2023-03-09,5,4,4
RESP-023428,3056,2023-H1,2023-03-01,2023-03-08,4,4,3
RESP-023429,1908,2023-H1,2023-03-01,2023-03-06,4,4,4
RESP-023430,3634,2023-H1,2023-03-01,2023-03-02,5,4,4
RESP-023431,1146,2023-H1,2023-03-01,2023-03-10,4,5,3
RESP-023432,2565,2023-H1,2023-03-01,2023-03-01,4,4,4
RESP-023433,2277,2023-H1,2023-03-01,2023-03-10,5,4,4
RESP-023434,2070,2023-H1,2023-03-01,2023-03-14,3,4,3
RESP-023435,3094,2023-H1,2023-03-01,2023-03-07,4,3,3
RESP-023436,2071,2023-H1,2023-03-01,2023-03-07,5,5,3
RESP-023437,3116,2023-H1,2023-03-01,2023-03-14,4,3,4
RESP-023438,2646,2023-H1,2023-03-01,2023-03-03,4,4,4
RESP-023439,3088,2023-H1,2023-03-01,2023-03-14,4,4,4
RESP-023440,1898,2023-H1,2023-03-01,2023-03-03,4,4,4
RESP-023441,3299,2023-H1,2023-03-01,2023-03-06,5,4,4
RESP-023442,2336,2023-H1,2023-03-01,2023-03-06,4,4,4
RESP-023443,2440,2023-H1,2023-03-01,2023-03-09,5,4,4
RESP-023444,1472,2023-H1,2023-03-01,2023-03-14,4,5,4
RESP-023445,1670,2023-H1,2023-03-01,2023-03-03,4,4,3
RESP-023446,1135,2023-H1,2023-03-01,2023-03-02,4,4,4
RESP-023447,3874,2023-H1,2023-03-01,2023-03-04,4,4,4
RESP-023448,1001,2023-H1,2023-03-01,2023-03-03,3,5,5
RESP-023449,3626,2023-H1,2023-03-01,2023-03-02,4,4,3
RESP-023450,2772,2023-H1,2023-03-01,2023-03-10,3,3,4
RESP-023451,3199,2023-H1,2023-03-01,2023-03-14,4,4,4
RESP-023452,3319,2023-H1,2023-03-01,2023-03-12,4,5,4
RESP-023453,2946,2023-H1,2023-03-01,2023-03-14,4,4,4
RESP-023454,3636,2023-H1,2023-03-01,2023-03-03,4,4,4
RESP-023455,2481,2023-H1,2023-03-01,2023-03-14,4,3,4
RESP-023456,1140,2023-H1,2023-03-01,2023-03-14,4,4,3
RESP-023457,2664,2023-H1,2023-03-01,2023-03-08,4,3,3
RESP-023458,2912,2023-H1,2023-03-01,2023-03-03,4,3,3
RESP-023459,1166,2023-H1,2023-03-01,2023-03-14,4,4,4
RESP-023460,3117,2023-H1,2023-03-01,2023-03-06,3,4,3
RESP-023461,1087,2023-H1,2023-03-01,2023-03-03,4,4,4
RESP-023462,2148,2023-H1,2023-03-01,2023-03-11,4,4,4
RESP-023463,1776,2023-H1,2023-03-01,2023-03-13,4,4,3
RESP-023464,1256,2023-H1,2023-03-01,2023-03-14,4,4,4
RESP-023465,3445,2023-H1,2023-03-01,2023-03-12,5,5,4
RESP-023466,1290,2023-H1,2023-03-01,2023-03-06,4,5,3
RESP-023467,1161,2023-H1,2023-03-01,2023-03-06,4,5,4
RESP-023468,2227,2023-H1,2023-03-01,2023-03-13,4,4,3
RESP-023469,3348,2023-H1,2023-03-01,2023-03-01,4,3,3
RESP-023470,2490,2023-H1,2023-03-01,2023-03-04,4,3,4
RESP-023471,3685,2023-H1,2023-03-01,2023-03-07,4,4,3
RESP-023472,2532,2023-H1,2023-03-01,2023-03-12,4,4,3
RESP-023473,1251,2023-H1,2023-03-01,2023-03-04,4,4,4
RESP-023474,3926,2023-H1,2023-03-01,2023-03-04,3,4,4
RESP-023475,2645,2023-H1,2023-03-01,2023-03-07,4,5,4
RESP-023476,1536,2023-H1,2023-03-01,2023-03-01,4,5,4
RESP-023477,3665,2023-H1,2023-03-01,2023-03-14,4,4,4
RESP-023478,3697,2023-H1,2023-03-01,2023-03-06,3,3,3
RESP-023479,1306,2023-H1,2023-03-01,2023-03-14,3,5,4
RESP-023480,1486,2023-H1,2023-03-01,2023-03-03,4,5,4
RESP-023481,1198,2023-H1,2023-03-01,2023-03-04,3,3,3
RESP-023482,3618,2023-H1,2023-03-01,2023-03-03,4,5,4
RESP-023483,3002,2023-H1,2023-03-01,2023-03-06,4,5,4
RESP-023484,1390,2023-H1,2023-03-01,2023-03-13,4,4,4
RESP-023485,3904,2023-H1,2023-03-01,2023-03-10,4,4,4
RESP-023486,3291,2023-H1,2023-03-01,2023-03-07,4,4,4
RESP-023487,3800,2023-H1,2023-03-01,2023-03-02,4,4,3
RESP-023488,2682,2023-H1,2023-03-01,2023-03-04,4,4,3
RESP-023489,3339,2023-H1,2023-03-01,2023-03-06,4,4,4
RESP-023490,3677,2023-H1,2023-03-01,2023-03-06,4,4,4
RESP-023491,1661,2023-H1,2023-03-01,2023-03-06,5,4,4
RESP-023492,3141,2023-H1,2023-03-01,2023-03-12,4,4,4
RESP-023493,3775,2023-H1,2023-03-01,2023-03-04,4,4,4
RESP-023494,2991,2023-H1,2023-03-01,2023-03-04,5,4,3
RESP-023495,1657,2023-H1,2023-03-01,2023-03-12,4,4,4
RESP-023496,2632,2023-H1,2023-03-01,2023-03-14,4,4,4
RESP-023497,2947,2023-H1,2023-03-01,2023-03-05,4,4,4
RESP-023498,3885,2023-H1,2023-03-01,2023-03-11,4,4,3
RESP-023499,1200,2023-H1,2023-03-01,2023-03-09,5,4,4
RESP-023500,3275,2023-H1,2023-03-01,2023-03-13,3,4,4
RESP-023501,1949,2023-H1,2023-03-01,2023-03-11,4,5,3
RESP-023502,2857,2023-H1,2023-03-01,2023-03-11,4,3,4
RESP-023503,2194,2023-H1,2023-03-01,2023-03-10,4,3,4
RESP-023504,3401,2023-H1,2023-03-01,2023-03-09,4,4,4
RESP-023505,1391,2023-H1,2023-03-01,2023-03-02,4,5,4
RESP-023506,3064,2023-H1,2023-03-01,2023-03-03,5,4,4
RESP-023507,2098,2023-H1,2023-03-01,2023-03-13,2,3,3
RESP-023508,2582,2023-H1,2023-03-01,2023-03-13,5,4,4
RESP-023509,1181,2023-H1,2023-03-01,2023-03-07,4,4,3
RESP-023510,3899,2023-H1,2023-03-01,2023-03-03,4,4,4
RESP-023511,2620,2023-H1,2023-03-01,2023-03-08,4,5,3
RESP-023512,1704,2023-H1,2023-03-01,2023-03-12,4,4,4
RESP-023513,2845,2023-H1,2023-03-01,2023-03-08,4,3,4
RESP-023514,2707,2023-H1,2023-03-01,2023-03-04,4,4,4
RESP-023515,3140,2023-H1,2023-03-01,2023-03-12,4,5,4
RESP-023516,2869,2023-H1,2023-03-01,2023-03-09,4,5,4
RESP-023517,1382,2023-H1,2023-03-01,2023-03-14,4,4,4
RESP-023518,3016,2023-H1,2023-03-01,2023-03-01,3,4,4
RESP-023519,1765,2023-H1,2023-03-01,2023-03-11,4,4,3
RESP-023520,1283,2023-H1,2023-03-01,2023-03-13,5,5,4
RESP-023521,1827,2023-H1,2023-03-01,2023-03-05,4,4,4
RESP-023522,1794,2023-H1,2023-03-01,2023-03-10,4,3,3
